VNUM	LOCALE_NAME
17599	Ќбё «бн‘г «бўб«гн+9
17600	Ќбё «бн‘г «бѕќ«дн+0
17601	Ќбё «бн‘г «бѕќ«дн+1
17602	Ќбё «бн‘г «бѕќ«дн+2
17603	Ќбё «бн‘г «бѕќ«дн+3
17604	Ќбё «бн‘г «бѕќ«дн+4
17605	Ќбё «бн‘г «бѕќ«дн+5
17606	Ќбё «бн‘г «бѕќ«дн+6
17607	Ќбё «бн‘г «бѕќ«дн+7
17608	Ќбё «бн‘г «бѕќ«дн+8
17609	Ќбё «бн‘г «бѕќ«дн+9
18000	Ќ“«г я «дн+0
18001	Ќ“«г я «дн+1
18002	Ќ“«г я «дн+2
18003	Ќ“«г я «дн+3
18004	Ќ“«г я «дн+4
18005	Ќ“«г я «дн+5
18006	Ќ“«г я «дн+6
18007	Ќ“«г я «дн+7
18008	Ќ“«г я «дн+8
18009	Ќ“«г я «дн+9
18010	Ќ“«г ћбѕн+0
18011	Ќ“«г ћбѕн+1
18012	Ќ“«г ћбѕн+2
18013	Ќ“«г ћбѕн+3
18014	Ќ“«г ћбѕн+4
18015	Ќ“«г ћбѕн+5
18016	Ќ“«г ћбѕн+6
18017	Ќ“«г ћбѕн+7
18018	Ќ“«г ћбѕн+8
18019	Ќ“«г ћбѕн+9
18020	Ќ“«г Ё«ќг+0
18021	Ќ“«г Ё«ќг+1
18022	Ќ“«г Ё«ќг+2
18023	Ќ“«г Ё«ќг+3
18024	Ќ“«г Ё«ќг+4
18025	Ќ“«г Ё«ќг+5
18026	Ќ“«г Ё«ќг+6
18027	Ќ“«г Ё«ќг+7
18028	Ќ“«г Ё«ќг+8
18029	Ќ“«г Ё«ќг+9
18030	Ќ“«г «бЌяг…+0
18031	Ќ“«г «бЌяг…+1
18032	Ќ“«г «бЌяг…+2
18033	Ќ“«г «бЌяг…+3
18034	Ќ“«г «бЌяг…+4
18035	Ќ“«г «бЌяг…+5
18036	Ќ“«г «бЌяг…+6
18037	Ќ“«г «бЌяг…+7
18038	Ќ“«г «бЌяг…+8
18039	Ќ“«г «бЌяг…+9
18040	Ќ“«г гбян+0
18041	Ќ“«г гбян+1
18042	Ќ“«г гбян+2
18043	Ќ“«г гбян+3
18044	Ќ“«г гбян+4
18045	Ќ“«г гбян+5
18046	Ќ“«г гбян+6
18047	Ќ“«г гбян+7
18048	Ќ“«г гбян+8
18049	Ќ“«г гбян+9
18050	Ќ“«г «бўб+0
18051	Ќ“«г «бўб+1
18052	Ќ“«г «бўб+2
18053	Ќ“«г «бўб+3
18054	Ќ“«г «бўб+4
18055	Ќ“«г «бўб+5
18056	Ќ“«г «бўб+6
18057	Ќ“«г «бўб+7
18058	Ќ“«г «бўб+8
18059	Ќ“«г «бўб+9
18060	Ќ“«г Ќћ—н+0
18061	Ќ“«г Ќћ—н+1
18062	Ќ“«г Ќћ—н+2
18063	Ќ“«г Ќћ—н+3
18064	Ќ“«г Ќћ—н+4
18065	Ќ“«г Ќћ—н+5
18066	Ќ“«г Ќћ—н+6
18067	Ќ“«г Ќћ—н+7
18068	Ќ“«г Ќћ—н+8
18069	Ќ“«г Ќћ—н+9
18070	Ќ“«г «бѕ» «бя»н—+0
18071	Ќ“«г «бѕ» «бя»н—+1
18072	Ќ“«г «бѕ» «бя»н—+2
18073	Ќ“«г «бѕ» «бя»н—+3
18074	Ќ“«г «бѕ» «бя»н—+4
18075	Ќ“«г «бѕ» «бя»н—+5
18076	Ќ“«г «бѕ» «бя»н—+6
18077	Ќ“«г «бѕ» «бя»н—+7
18078	Ќ“«г «бѕ» «бя»н—+8
18079	Ќ“«г «бѕ» «бя»н—+9
18080	Ќ“«г «б—жЌ+0
18081	Ќ“«г «б—жЌ+1
18082	Ќ“«г «б—жЌ+2
18083	Ќ“«г «б—жЌ+3
18084	Ќ“«г «б—жЌ+4
18085	Ќ“«г «б—жЌ+5
18086	Ќ“«г «б—жЌ+6
18087	Ќ“«г «б—жЌ+7
18088	Ќ“«г «б—жЌ+8
18089	Ќ“«г «б—жЌ+9
18090	Ќ“«г «б ж—г«бнд+0
18091	Ќ“«г «б ж—г«бнд+1
18092	Ќ“«г «б ж—г«бнд+2
18093	Ќ“«г «б ж—г«бнд+3
18094	Ќ“«г «б ж—г«бнд+4
18095	Ќ“«г «б ж—г«бнд+5
18096	Ќ“«г «б ж—г«бнд+6
18097	Ќ“«г «б ж—г«бнд+7
18098	Ќ“«г «б ж—г«бнд+8
18099	Ќ“«г «б ж—г«бнд+9
18100	Ќ“«г  н «днжг+0
18101	Ќ“«г  н «днжг+1
18102	Ќ“«г  н «днжг+2
18103	Ќ“«г  н «днжг+3
18104	Ќ“«г  н «днжг+4
18105	Ќ“«г  н «днжг+5
18106	Ќ“«г  н «днжг+6
18107	Ќ“«г  н «днжг+7
18108	Ќ“«г  н «днжг+8
18109	Ќ“«г  н «днжг+9
18900	Ќћ— «ббе» «б√Ќг—
19290	Ўёг “жѕн«я+0
19291	Ўёг “жѕн«я+1
19292	Ўёг “жѕн«я+2
19293	Ўёг “жѕн«я+3
19294	Ўёг “жѕн«я+4
19295	Ўёг “жѕн«я+5
19296	Ўёг “жѕн«я+6
19297	Ўёг “жѕн«я+7
19298	Ўёг “жѕн«я+8
19299	Ўёг “жѕн«я+9
19490	»ѕб… “жѕн«я+0
19491	»ѕб… “жѕн«я+1
19492	»ѕб… “жѕн«я+2
19493	»ѕб… “жѕн«я+3
19494	»ѕб… “жѕн«я+4
19495	»ѕб… “жѕн«я+5
19496	»ѕб… “жѕн«я+6
19497	»ѕб… “жѕн«я+7
19498	»ѕб… “жѕн«я+8
19499	»ѕб… “жѕн«я+9
19690	ѕ—Џ “жѕн«я гх’ЁЌ+0
19691	ѕ—Џ “жѕн«я гх’ЁЌ+1
19692	ѕ—Џ “жѕн«я гх’ЁЌ+2
19693	ѕ—Џ “жѕн«я гх’ЁЌ+3
19694	ѕ—Џ “жѕн«я гх’ЁЌ+4
19695	ѕ—Џ “жѕн«я гх’ЁЌ+5
19696	ѕ—Џ “жѕн«я гх’ЁЌ+6
19697	ѕ—Џ “жѕн«я гх’ЁЌ+7
19698	ѕ—Џ “жѕн«я гх’ЁЌ+8
19699	ѕ—Џ “жѕн«я гх’ЁЌ+9
19890	Ћн«» “жѕн«я+0
19891	Ћн«» “жѕн«я+1
19892	Ћн«» “жѕн«я+2
19893	Ћн«» “жѕн«я+3
19894	Ћн«» “жѕн«я+4
19895	Ћн«» “жѕн«я+5
19896	Ћн«» “жѕн«я+6
19897	Ћн«» “жѕн«я+7
19898	Ћн«» “жѕн«я+8
19899	Ћн«» “жѕн«я+9
20000	ѕ—Џ ё—д «б‘нЎ«д+0
20001	ѕ—Џ ё—д «б‘нЎ«д+1
20002	ѕ—Џ ё—д «б‘нЎ«д+2
20003	ѕ—Џ ё—д «б‘нЎ«д+3
20004	ѕ—Џ ё—д «б‘нЎ«д+4
20005	ѕ—Џ ё—д «б‘нЎ«д+5
20006	ѕ—Џ ё—д «б‘нЎ«д+6
20007	ѕ—Џ ё—д «б‘нЎ«д+7
20008	ѕ—Џ ё—д «б‘нЎ«д+8
20009	ѕ—Џ ё—д «б‘нЎ«д+9
20250	»ѕб… Ё«—” «б днд+0
20251	»ѕб… Ё«—” «б днд+1
20252	»ѕб… Ё«—” «б днд+2
20253	»ѕб… Ё«—” «б днд+3
20254	»ѕб… Ё«—” «б днд+4
20255	»ѕб… Ё«—” «б днд+5
20256	»ѕб… Ё«—” «б днд+6
20257	»ѕб… Ё«—” «б днд+7
20258	»ѕб… Ё«—” «б днд+8
20259	»ѕб… Ё«—” «б днд+9
20500	ѕ—Џ «бЏў«г «бг’ЁЌ+0
20501	ѕ—Џ «бЏў«г «бг’ЁЌ+1
20502	ѕ—Џ «бЏў«г «бг’ЁЌ+2
20503	ѕ—Џ «бЏў«г «бг’ЁЌ+3
20504	ѕ—Џ «бЏў«г «бг’ЁЌ+4
20505	ѕ—Џ «бЏў«г «бг’ЁЌ+5
20506	ѕ—Џ «бЏў«г «бг’ЁЌ+6
20507	ѕ—Џ «бЏў«г «бг’ЁЌ+7
20508	ѕ—Џ «бЏў«г «бг’ЁЌ+8
20509	ѕ—Џ «бЏў«г «бг’ЁЌ+9
20750	Ћн«» –е»н…+0
20751	Ћн«» –е»н…+1
20752	Ћн«» –е»н…+2
20753	Ћн«» –е»н…+3
20754	Ћн«» –е»н…+4
20755	Ћн«» –е»н…+5
20756	Ћн«» –е»н…+6
20757	Ћн«» –е»н…+7
20758	Ћн«» –е»н…+8
20759	Ћн«» –е»н…+9
20760	ѕ—Џ «б‘Ёё «бёЎ»н+0
20761	ѕ—Џ «б‘Ёё «бёЎ»н+1
20762	ѕ—Џ «б‘Ёё «бёЎ»н+2
20763	ѕ—Џ «б‘Ёё «бёЎ»н+3
20764	ѕ—Џ «б‘Ёё «бёЎ»н+4
20765	ѕ—Џ «б‘Ёё «бёЎ»н+5
20766	ѕ—Џ «б‘Ёё «бёЎ»н+6
20767	ѕ—Џ «б‘Ёё «бёЎ»н+7
20768	ѕ—Џ «б‘Ёё «бёЎ»н+8
20769	ѕ—Џ «б‘Ёё «бёЎ»н+9
20770	»ѕб… «бягнд+0
20771	»ѕб… «бягнд+1
20772	»ѕб… «бягнд+2
20773	»ѕб… «бягнд+3
20774	»ѕб… «бягнд+4
20775	»ѕб… «бягнд+5
20776	»ѕб… «бягнд+6
20777	»ѕб… «бягнд+7
20778	»ѕб… «бягнд+8
20779	»ѕб… «бягнд+9
20780	ѕ—Џ гќ«б» «б‘нЎ«д+0
20781	ѕ—Џ гќ«б» «б‘нЎ«д+1
20782	ѕ—Џ гќ«б» «б‘нЎ«д+2
20783	ѕ—Џ гќ«б» «б‘нЎ«д+3
20784	ѕ—Џ гќ«б» «б‘нЎ«д+4
20785	ѕ—Џ гќ«б» «б‘нЎ«д+5
20786	ѕ—Џ гќ«б» «б‘нЎ«д+6
20787	ѕ—Џ гќ«б» «б‘нЎ«д+7
20788	ѕ—Џ гќ«б» «б‘нЎ«д+8
20789	ѕ—Џ гќ«б» «б‘нЎ«д+9
20790	Ћн«» «б≈нг«д+0
20791	Ћн«» «б≈нг«д+1
20792	Ћн«» «б≈нг«д+2
20793	Ћн«» «б≈нг«д+3
20794	Ћн«» «б≈нг«д+4
20795	Ћн«» «б≈нг«д+5
20796	Ћн«» «б≈нг«д+6
20797	Ћн«» «б≈нг«д+7
20798	Ћн«» «б≈нг«д+8
20799	Ћн«» «б≈нг«д+9
20800	ѕ—Џ гё« б «бўб+0
20801	ѕ—Џ гё« б «бўб+1
20802	ѕ—Џ гё« б «бўб+2
20803	ѕ—Џ гё« б «бўб+3
20804	ѕ—Џ гё« б «бўб+4
20805	ѕ—Џ гё« б «бўб+5
20806	ѕ—Џ гё« б «бўб+6
20807	ѕ—Џ гё« б «бўб+7
20808	ѕ—Џ гё« б «бўб+8
20809	ѕ—Џ гё« б «бўб+9
20810	ѕ—Џ ћг— «бЌгг+0
20811	ѕ—Џ ћг— «бЌгг+1
20812	ѕ—Џ ћг— «бЌгг+2
20813	ѕ—Џ ћг— «бЌгг+3
20814	ѕ—Џ ћг— «бЌгг+4
20815	ѕ—Џ ћг— «бЌгг+5
20816	ѕ—Џ ћг— «бЌгг+6
20817	ѕ—Џ ћг— «бЌгг+7
20818	ѕ—Џ ћг— «бЌгг+8
20819	ѕ—Џ ћг— «бЌгг+9
20820	»ѕб… ёг— «бѕг+0
20821	»ѕб… ёг— «бѕг+1
20822	»ѕб… ёг— «бѕг+2
20823	»ѕб… ёг— «бѕг+3
20824	»ѕб… ёг— «бѕг+4
20825	»ѕб… ёг— «бѕг+5
20826	»ѕб… ёг— «бѕг+6
20827	»ѕб… ёг— «бѕг+7
20828	»ѕб… ёг— «бѕг+8
20829	»ѕб… ёг— «бѕг+9
20830	ѕ—Џ Ё«—” «бћЌнг+0
20831	ѕ—Џ Ё«—” «бћЌнг+1
20832	ѕ—Џ Ё«—” «бћЌнг+2
20833	ѕ—Џ Ё«—” «бћЌнг+3
20834	ѕ—Џ Ё«—” «бћЌнг+4
20835	ѕ—Џ Ё«—” «бћЌнг+5
20836	ѕ—Џ Ё«—” «бћЌнг+6
20837	ѕ—Џ Ё«—” «бћЌнг+7
20838	ѕ—Џ Ё«—” «бћЌнг+8
20839	ѕ—Џ Ё«—” «бћЌнг+9
20840	Ћн«» «бд«—+0
20841	Ћн«» «бд«—+1
20842	Ћн«» «бд«—+2
20843	Ћн«» «бд«—+3
20844	Ћн«» «бд«—+4
20845	Ћн«» «бд«—+5
20846	Ћн«» «бд«—+6
20847	Ћн«» «бд«—+7
20848	Ћн«» «бд«—+8
20849	Ћн«» «бд«—+9
20850	ѕ—Џ ’Ё«∆Ќ «б¬џ« +0
20851	ѕ—Џ ’Ё«∆Ќ «б¬џ« +1
20852	ѕ—Џ ’Ё«∆Ќ «б¬џ« +2
20853	ѕ—Џ ’Ё«∆Ќ «б¬џ« +3
20854	ѕ—Џ ’Ё«∆Ќ «б¬џ« +4
20855	ѕ—Џ ’Ё«∆Ќ «б¬џ« +5
20856	ѕ—Џ ’Ё«∆Ќ «б¬џ« +6
20857	ѕ—Џ ’Ё«∆Ќ «б¬џ« +7
20858	ѕ—Џ ’Ё«∆Ќ «б¬џ« +8
20859	ѕ—Џ ’Ё«∆Ќ «б¬џ« +9
20860	ѕ—Џ Џў«г «бЌж +0
20861	ѕ—Џ Џў«г «бЌж +1
20862	ѕ—Џ Џў«г «бЌж +2
20863	ѕ—Џ Џў«г «бЌж +3
20864	ѕ—Џ Џў«г «бЌж +4
20865	ѕ—Џ Џў«г «бЌж +5
20866	ѕ—Џ Џў«г «бЌж +6
20867	ѕ—Џ Џў«г «бЌж +7
20868	ѕ—Џ Џў«г «бЌж +8
20869	ѕ—Џ Џў«г «бЌж +9
20870	»ѕб… «б Ќжб+0
20871	»ѕб… «б Ќжб+1
20872	»ѕб… «б Ќжб+2
20873	»ѕб… «б Ќжб+3
20874	»ѕб… «б Ќжб+4
20875	»ѕб… «б Ќжб+5
20876	»ѕб… «б Ќжб+6
20877	»ѕб… «б Ќжб+7
20878	»ѕб… «б Ќжб+8
20879	»ѕб… «б Ќжб+9
20880	ѕ—Џ ÷жЅ «б”—«»+0
20881	ѕ—Џ ÷жЅ «б”—«»+1
20882	ѕ—Џ ÷жЅ «б”—«»+2
20883	ѕ—Џ ÷жЅ «б”—«»+3
20884	ѕ—Џ ÷жЅ «б”—«»+4
20885	ѕ—Џ ÷жЅ «б”—«»+5
20886	ѕ—Џ ÷жЅ «б”—«»+6
20887	ѕ—Џ ÷жЅ «б”—«»+7
20888	ѕ—Џ ÷жЅ «б”—«»+8
20889	ѕ—Џ ÷жЅ «б”—«»+9
20890	Ћн«» «б«д”ћ«г+0
20891	Ћн«» «б«д”ћ«г+1
20892	Ћн«» «б«д”ћ«г+2
20893	Ћн«» «б«д”ћ«г+3
20894	Ћн«» «б«д”ћ«г+4
20895	Ћн«» «б«д”ћ«г+5
20896	Ћн«» «б«д”ћ«г+6
20897	Ћн«» «б«д”ћ«г+7
20898	Ћн«» «б«д”ћ«г+8
20899	Ћн«» «б«д”ћ«г+9
20900	ѕ—Џ ’Ё«∆Ќ Ќћ— «бёг—+0
20901	ѕ—Џ ’Ё«∆Ќ Ќћ— «бёг—+1
20902	ѕ—Џ ’Ё«∆Ќ Ќћ— «бёг—+2
20903	ѕ—Џ ’Ё«∆Ќ Ќћ— «бёг—+3
20904	ѕ—Џ ’Ё«∆Ќ Ќћ— «бёг—+4
20905	ѕ—Џ ’Ё«∆Ќ Ќћ— «бёг—+5
20906	ѕ—Џ ’Ё«∆Ќ Ќћ— «бёг—+6
20907	ѕ—Џ ’Ё«∆Ќ Ќћ— «бёг—+7
20908	ѕ—Џ ’Ё«∆Ќ Ќћ— «бёг—+8
20909	ѕ—Џ ’Ё«∆Ќ Ќћ— «бёг—+9
20910	ѕ—Џ —г«ѕ «бгЎ—+0
20911	ѕ—Џ —г«ѕ «бгЎ—+1
20912	ѕ—Џ —г«ѕ «бгЎ—+2
20913	ѕ—Џ —г«ѕ «бгЎ—+3
20914	ѕ—Џ —г«ѕ «бгЎ—+4
20915	ѕ—Џ —г«ѕ «бгЎ—+5
20916	ѕ—Џ —г«ѕ «бгЎ—+6
20917	ѕ—Џ —г«ѕ «бгЎ—+7
20918	ѕ—Џ —г«ѕ «бгЎ—+8
20919	ѕ—Џ —г«ѕ «бгЎ—+9
20920	»ѕб… бнб… «бгж +0
20921	»ѕб… бнб… «бгж +1
20922	»ѕб… бнб… «бгж +2
20923	»ѕб… бнб… «бгж +3
20924	»ѕб… бнб… «бгж +4
20925	»ѕб… бнб… «бгж +5
20926	»ѕб… бнб… «бгж +6
20927	»ѕб… бнб… «бгж +7
20928	»ѕб… бнб… «бгж +8
20929	»ѕб… бнб… «бгж +9
20930	ѕ—Џ «ббе» «б√”жѕ+0
20931	ѕ—Џ «ббе» «б√”жѕ+1
20932	ѕ—Џ «ббе» «б√”жѕ+2
20933	ѕ—Џ «ббе» «б√”жѕ+3
20934	ѕ—Џ «ббе» «б√”жѕ+4
20935	ѕ—Џ «ббе» «б√”жѕ+5
20936	ѕ—Џ «ббе» «б√”жѕ+6
20937	ѕ—Џ «ббе» «б√”жѕ+7
20938	ѕ—Џ «ббе» «б√”жѕ+8
20939	ѕ—Џ «ббе» «б√”жѕ+9
20940	Ћн«» «бёг—+0
20941	Ћн«» «бёг—+1
20942	Ћн«» «бёг—+2
20943	Ћн«» «бёг—+3
20944	Ћн«» «бёг—+4
20945	Ћн«» «бёг—+5
20946	Ћн«» «бёг—+6
20947	Ћн«» «бёг—+7
20948	Ћн«» «бёг—+8
20949	Ћн«» «бёг—+9
20950	ѕ—Џ ’Ё«∆Ќ «б√ждня”+0
20951	ѕ—Џ ’Ё«∆Ќ «б√ждня”+1
20952	ѕ—Џ ’Ё«∆Ќ «б√ждня”+2
20953	ѕ—Џ ’Ё«∆Ќ «б√ждня”+3
20954	ѕ—Џ ’Ё«∆Ќ «б√ждня”+4
20955	ѕ—Џ ’Ё«∆Ќ «б√ждня”+5
20956	ѕ—Џ ’Ё«∆Ќ «б√ждня”+6
20957	ѕ—Џ ’Ё«∆Ќ «б√ждня”+7
20958	ѕ—Џ ’Ё«∆Ќ «б√ждня”+8
20959	ѕ—Џ ’Ё«∆Ќ «б√ждня”+9
21000	ѕ—Џ —нЌ «б”г«Ѕ+0
21001	ѕ—Џ —нЌ «б”г«Ѕ+1
21002	ѕ—Џ —нЌ «б”г«Ѕ+2
21003	ѕ—Џ —нЌ «б”г«Ѕ+3
21004	ѕ—Џ —нЌ «б”г«Ѕ+4
21005	ѕ—Џ —нЌ «б”г«Ѕ+5
21006	ѕ—Џ —нЌ «б”г«Ѕ+6
21007	ѕ—Џ —нЌ «б”г«Ѕ+7
21008	ѕ—Џ —нЌ «б”г«Ѕ+8
21009	ѕ—Џ —нЌ «б”г«Ѕ+9
21010	ѕ—Џ гх’ЁЌ ≈Џ’«—н+0
21011	ѕ—Џ гх’ЁЌ ≈Џ’«—н+1
21012	ѕ—Џ гх’ЁЌ ≈Џ’«—н+2
21013	ѕ—Џ гх’ЁЌ ≈Џ’«—н+3
21014	ѕ—Џ гх’ЁЌ ≈Џ’«—н+4
21015	ѕ—Џ гх’ЁЌ ≈Џ’«—н+5
21016	ѕ—Џ гх’ЁЌ ≈Џ’«—н+6
21017	ѕ—Џ гх’ЁЌ ≈Џ’«—н+7
21018	ѕ—Џ гх’ЁЌ ≈Џ’«—н+8
21019	ѕ—Џ гх’ЁЌ ≈Џ’«—н+9
21020	ѕ—Џ г«б«ян  гх’ЁЌ+0
21021	ѕ—Џ г«б«ян  гх’ЁЌ+1
21022	ѕ—Џ г«б«ян  гх’ЁЌ+2
21023	ѕ—Џ г«б«ян  гх’ЁЌ+3
21024	ѕ—Џ г«б«ян  гх’ЁЌ+4
21025	ѕ—Џ г«б«ян  гх’ЁЌ+5
21026	ѕ—Џ г«б«ян  гх’ЁЌ+6
21027	ѕ—Џ г«б«ян  гх’ЁЌ+7
21028	ѕ—Џ г«б«ян  гх’ЁЌ+8
21029	ѕ—Џ г«б«ян  гх’ЁЌ+9
21030	ѕ—Џ —Џѕн гх’ЁЌ+0
21031	ѕ—Џ —Џѕн гх’ЁЌ+1
21032	ѕ—Џ —Џѕн гх’ЁЌ+2
21033	ѕ—Џ —Џѕн гх’ЁЌ+3
21034	ѕ—Џ —Џѕн гх’ЁЌ+4
21035	ѕ—Џ —Џѕн гх’ЁЌ+5
21036	ѕ—Џ —Џѕн гх’ЁЌ+6
21037	ѕ—Џ —Џѕн гх’ЁЌ+7
21038	ѕ—Џ —Џѕн гх’ЁЌ+8
21039	ѕ—Џ —Џѕн гх’ЁЌ+9
21040	ѕ—Џ гх’ЁЌ »—жд“н+0
21041	ѕ—Џ гх’ЁЌ »—жд“н+1
21042	ѕ—Џ гх’ЁЌ »—жд“н+2
21043	ѕ—Џ гх’ЁЌ »—жд“н+3
21044	ѕ—Џ гх’ЁЌ »—жд“н+4
21045	ѕ—Џ гх’ЁЌ »—жд“н+5
21046	ѕ—Џ гх’ЁЌ »—жд“н+6
21047	ѕ—Џ гх’ЁЌ »—жд“н+7
21048	ѕ—Џ гх’ЁЌ »—жд“н+8
21049	ѕ—Џ гх’ЁЌ »—жд“н+9
21050	ѕ—Џ гх’ЁЌ яж»жбѕ+0
21051	ѕ—Џ гх’ЁЌ яж»жбѕ+1
21052	ѕ—Џ гх’ЁЌ яж»жбѕ+2
21053	ѕ—Џ гх’ЁЌ яж»жбѕ+3
21054	ѕ—Џ гх’ЁЌ яж»жбѕ+4
21055	ѕ—Џ гх’ЁЌ яж»жбѕ+5
21056	ѕ—Џ гх’ЁЌ яж»жбѕ+6
21057	ѕ—Џ гх’ЁЌ яж»жбѕ+7
21058	ѕ—Џ гх’ЁЌ яж»жбѕ+8
21059	ѕ—Џ гх’ЁЌ яж»жбѕ+9
21060	ѕ—Џ Ён—нбнжг г’ЁЌ+0
21061	ѕ—Џ Ён—нбнжг г’ЁЌ+1
21062	ѕ—Џ Ён—нбнжг г’ЁЌ+2
21063	ѕ—Џ Ён—нбнжг г’ЁЌ+3
21064	ѕ—Џ Ён—нбнжг г’ЁЌ+4
21065	ѕ—Џ Ён—нбнжг г’ЁЌ+5
21066	ѕ—Џ Ён—нбнжг г’ЁЌ+6
21067	ѕ—Џ Ён—нбнжг г’ЁЌ+7
21068	ѕ—Џ Ён—нбнжг г’ЁЌ+8
21069	ѕ—Џ Ён—нбнжг г’ЁЌ+9
21070	ѕ—Џ ўцб «ббнб+0
21071	ѕ—Џ ўцб «ббнб+1
21072	ѕ—Џ ўцб «ббнб+2
21073	ѕ—Џ ўцб «ббнб+3
21074	ѕ—Џ ўцб «ббнб+4
21075	ѕ—Џ ўцб «ббнб+5
21076	ѕ—Џ ўцб «ббнб+6
21077	ѕ—Џ ўцб «ббнб+7
21078	ѕ—Џ ўцб «ббнб+8
21079	ѕ—Џ ўцб «ббнб+9
21080	ѕ—Џ г‘«… «бџ«»…+0
21081	ѕ—Џ г‘«… «бџ«»…+1
21082	ѕ—Џ г‘«… «бџ«»…+2
21083	ѕ—Џ г‘«… «бџ«»…+3
21084	ѕ—Џ г‘«… «бџ«»…+4
21085	ѕ—Џ г‘«… «бџ«»…+5
21086	ѕ—Џ г‘«… «бџ«»…+6
21087	ѕ—Џ г‘«… «бџ«»…+7
21088	ѕ—Џ г‘«… «бџ«»…+8
21089	ѕ—Џ г‘«… «бџ«»…+9
21090	ѕ—Џ ё«∆ѕ Џ”я—н+0
21091	ѕ—Џ ё«∆ѕ Џ”я—н+1
21092	ѕ—Џ ё«∆ѕ Џ”я—н+2
21093	ѕ—Џ ё«∆ѕ Џ”я—н+3
21094	ѕ—Џ ё«∆ѕ Џ”я—н+4
21095	ѕ—Џ ё«∆ѕ Џ”я—н+5
21096	ѕ—Џ ё«∆ѕ Џ”я—н+6
21097	ѕ—Џ ё«∆ѕ Џ”я—н+7
21098	ѕ—Џ ё«∆ѕ Џ”я—н+8
21099	ѕ—Џ ё«∆ѕ Џ”я—н+9
21100	NoNAme
21101	NoNAme
21102	NoNAme
21103	NoNAme
21104	NoNAme
21105	NoNAme
21106	NoNAme
21107	NoNAme
21108	NoNAme
21109	NoNAme
21110	NoNAme
21111	NoNAme
21112	NoNAme
21113	NoNAme
21114	NoNAme
21115	NoNAme
21116	NoNAme
21117	NoNAme
21118	NoNAme
21119	NoNAme
21120	NoNAme
21121	NoNAme
21122	NoNAme
21123	NoNAme
21124	NoNAme
21125	NoNAme
21126	NoNAme
21127	NoNAme
21128	NoNAme
21200	ѕ—Џ “жѕн«я+0
21201	ѕ—Џ “жѕн«я+1
21202	ѕ—Џ “жѕн«я+2
21203	ѕ—Џ “жѕн«я+3
21204	ѕ—Џ “жѕн«я+4
21205	ѕ—Џ “жѕн«я+5
21206	ѕ—Џ “жѕн«я+6
21207	ѕ—Џ “жѕн«я+7
21208	ѕ—Џ “жѕн«я+8
21209	ѕ—Џ “жѕн«я+9
21210	ѕ—Џ «б днд «бўб«гн+0
21211	ѕ—Џ «б днд «бўб«гн+1
21212	ѕ—Џ «б днд «бўб«гн+2
21213	ѕ—Џ «б днд «бўб«гн+3
21214	ѕ—Џ «б днд «бўб«гн+4
21215	ѕ—Џ «б днд «бўб«гн+5
21216	ѕ—Џ «б днд «бўб«гн+6
21217	ѕ—Џ «б днд «бўб«гн+7
21218	ѕ—Џ «б днд «бўб«гн+8
21219	ѕ—Џ «б днд «бўб«гн+9
21220	ѕ—Џ «б днд «бўб«гн+10
21221	ѕ—Џ «б днд «бўб«гн+11
21222	ѕ—Џ «б днд «бўб«гн+12
21223	ѕ—Џ «б днд «бўб«гн+13
21224	ѕ—Џ «б днд «бўб«гн+14
21225	ѕ—Џ «б днд «бўб«гн+15
21230	ѕ—Џ «б днд «бЏ«’Ё+0
21231	ѕ—Џ «б днд «бЏ«’Ё+1
21232	ѕ—Џ «б днд «бЏ«’Ё+2
21233	ѕ—Џ «б днд «бЏ«’Ё+3
21234	ѕ—Џ «б днд «бЏ«’Ё+4
21235	ѕ—Џ «б днд «бЏ«’Ё+5
21236	ѕ—Џ «б днд «бЏ«’Ё+6
21237	ѕ—Џ «б днд «бЏ«’Ё+7
21238	ѕ—Џ «б днд «бЏ«’Ё+8
21239	ѕ—Џ «б днд «бЏ«’Ё+9
21240	ѕ—Џ «б днд «бЏ«’Ё+10
21241	ѕ—Џ «б днд «бЏ«’Ё+11
21242	ѕ—Џ «б днд «бЏ«’Ё+12
21243	ѕ—Џ «б днд «бЏ«’Ё+13
21244	ѕ—Џ «б днд «бЏ«’Ё+14
21245	ѕ—Џ «б днд «бЏ«’Ё+15
21250	ѕ—Џ «б днд «б”Ќ—н+0
21251	ѕ—Џ «б днд «б”Ќ—н+1
21252	ѕ—Џ «б днд «б”Ќ—н+2
21253	ѕ—Џ «б днд «б”Ќ—н+3
21254	ѕ—Џ «б днд «б”Ќ—н+4
21255	ѕ—Џ «б днд «б”Ќ—н+5
21256	ѕ—Џ «б днд «б”Ќ—н+6
21257	ѕ—Џ «б днд «б”Ќ—н+7
21258	ѕ—Џ «б днд «б”Ќ—н+8
21259	ѕ—Џ «б днд «б”Ќ—н+9
21260	ѕ—Џ «б днд «б”Ќ—н+10
21261	ѕ—Џ «б днд «б”Ќ—н+11
21262	ѕ—Џ «б днд «б”Ќ—н+12
21263	ѕ—Џ «б днд «б”Ќ—н+13
21264	ѕ—Џ «б днд «б”Ќ—н+14
21265	ѕ—Џ «б днд «б”Ќ—н+15
21270	ѕ—Џ «б днд «б√”Ўж—н+0
21271	ѕ—Џ «б днд «б√”Ўж—н+1
